activity_date,consultant_id,market,action,client_id,count
2020-09-15,U010,Life Sciences,connect,,4
2020-09-15,U010,Life Sciences,email,,19
2020-10-15,U010,Life Sciences,call,,12
2020-10-15,U010,Life Sciences,connect,,3
2020-10-15,U010,Life Sciences,email,,16
2020-11-15,U010,Life Sciences,call,,18
2020-11-15,U010,Life Sciences,connect,,5
2020-11-15,U010,Life Sciences,email,,25
2020-12-15,U010,Life Sciences,call,,9
2020-12-15,U010,Life Sciences,connect,,1
2020-12-15,U010,Life Sciences,email,,12
2020-01-15,U011,Life Sciences,call,,48
2020-01-15,U011,Life Sciences,connect,,11
2020-01-15,U011,Life Sciences,email,,67
2020-01-15,U011,Life Sciences,client_meeting,,2
2020-02-15,U011,Life Sciences,call,,98
2020-02-15,U011,Life Sciences,connect,,29
2020-02-15,U011,Life Sciences,email,,137
2020-02-15,U011,Life Sciences,client_meeting,,5
2020-03-15,U011,Life Sciences,call,,88
2020-03-15,U011,Life Sciences,connect,,24
2020-03-15,U011,Life Sciences,email,,123
2020-03-15,U011,Life Sciences,client_meeting,,4
2020-04-15,U011,Life Sciences,call,,120
2020-04-15,U011,Life Sciences,connect,,35
2020-04-15,U011,Life Sciences,email,,168
2020-04-15,U011,Life Sciences,client_meeting,,8
2020-05-15,U011,Life Sciences,call,,111
2020-05-15,U011,Life Sciences,connect,,25
2020-05-15,U011,Life Sciences,email,,155
2020-05-15,U011,Life Sciences,client_meeting,,5
2020-06-15,U011,Life Sciences,call,,134
2020-06-15,U011,Life Sciences,connect,,37
2020-06-15,U011,Life Sciences,email,,187
2020-06-15,U011,Life Sciences,client_meeting,,8
2020-07-15,U011,Life Sciences,call,,151
2020-07-15,U011,Life Sciences,connect,,43
2020-07-15,U011,Life Sciences,email,,211
2020-07-15,U011,Life Sciences,client_meeting,,8
2020-08-15,U011,Life Sciences,call,,60
2020-08-15,U011,Life Sciences,connect,,14
2020-08-15,U011,Life Sciences,email,,84
2020-08-15,U011,Life Sciences,client_meeting,,2
2020-09-15,U011,Life Sciences,call,,54
2020-09-15,U011,Life Sciences,connect,,13
2020-09-15,U011,Life Sciences,email,,75
2020-09-15,U011,Life Sciences,client_meeting,,2
2020-10-15,U011,Life Sciences,call,,124
2020-10-15,U011,Life Sciences,connect,,37
2020-10-15,U011,Life Sciences,email,,173
2020-10-15,U011,Life Sciences,client_meeting,,8
2020-11-15,U011,Life Sciences,call,,108
2020-11-15,U011,Life Sciences,connect,,26
2020-11-15,U011,Life Sciences,email,,151
2020-11-15,U011,Life Sciences,client_meeting,,4
2020-12-15,U011,Life Sciences,call,,41
2020-12-15,U011,Life Sciences,connect,,11
2020-12-15,U011,Life Sciences,email,,57
2020-12-15,U011,Life Sciences,client_meeting,,2
2020-01-15,U014,IT & Data,call,,88
2020-01-15,U014,IT & Data,connect,,16
2020-01-15,U014,IT & Data,email,,123
2020-01-15,U014,IT & Data,client_meeting,,2
2020-02-15,U014,IT & Data,call,,124
2020-02-15,U014,IT & Data,connect,,26
2020-02-15,U014,IT & Data,email,,173
2020-02-15,U014,IT & Data,client_meeting,,6
2020-03-15,U014,IT & Data,call,,88
2020-03-15,U014,IT & Data,connect,,17
2020-03-15,U014,IT & Data,email,,123
2020-03-15,U014,IT & Data,client_meeting,,2
2020-04-15,U014,IT & Data,call,,119
2020-04-15,U014,IT & Data,connect,,24
2020-04-15,U014,IT & Data,email,,166
2020-04-15,U014,IT & Data,client_meeting,,3
2020-05-15,U014,IT & Data,call,,104
2020-05-15,U014,IT & Data,connect,,22
2020-05-15,U014,IT & Data,email,,145
2020-05-15,U014,IT & Data,client_meeting,,5
2020-06-15,U014,IT & Data,call,,93
2020-06-15,U014,IT & Data,connect,,24
2020-06-15,U014,IT & Data,email,,130
2020-06-15,U014,IT & Data,client_meeting,,5
2020-07-15,U014,IT & Data,call,,103
2020-07-15,U014,IT & Data,connect,,19
2020-07-15,U014,IT & Data,email,,144
2020-07-15,U014,IT & Data,client_meeting,,2
2020-08-15,U014,IT & Data,call,,43
2020-08-15,U014,IT & Data,connect,,12
2020-08-15,U014,IT & Data,email,,60
2020-08-15,U014,IT & Data,client_meeting,,2
2020-09-15,U014,IT & Data,call,,99
2020-09-15,U014,IT & Data,connect,,22
2020-09-15,U014,IT & Data,email,,138
2020-09-15,U014,IT & Data,client_meeting,,3
2020-10-15,U014,IT & Data,call,,125
2020-10-15,U014,IT & Data,connect,,25
2020-10-15,U014,IT & Data,email,,175
2020-10-15,U014,IT & Data,client_meeting,,3
2020-11-15,U014,IT & Data,call,,96
2020-11-15,U014,IT & Data,connect,,26
2020-11-15,U014,IT & Data,email,,134
2020-11-15,U014,IT & Data,client_meeting,,4
2020-12-15,U014,IT & Data,call,,55
2020-12-15,U014,IT & Data,connect,,14
2020-12-15,U014,IT & Data,email,,77
2020-12-15,U014,IT & Data,client_meeting,,2
2020-01-15,U015,Engineering,call,,40
2020-01-15,U015,Engineering,connect,,11
2020-01-15,U015,Engineering,email,,56
2020-01-15,U015,Engineering,client_meeting,,2
2020-02-15,U015,Engineering,call,,135
2020-02-15,U015,Engineering,connect,,26
2020-02-15,U015,Engineering,email,,189
2020-02-15,U015,Engineering,client_meeting,,3
2020-03-15,U015,Engineering,call,,69
2020-03-15,U015,Engineering,connect,,15
2020-03-15,U015,Engineering,email,,96
2020-03-15,U015,Engineering,client_meeting,,2
2020-04-15,U015,Engineering,call,,105
2020-04-15,U015,Engineering,connect,,31
2020-04-15,U015,Engineering,email,,147
2020-04-15,U015,Engineering,client_meeting,,7
2020-05-15,U015,Engineering,call,,69
2020-05-15,U015,Engineering,connect,,19
2020-05-15,U015,Engineering,email,,96
2020-05-15,U015,Engineering,client_meeting,,4
2020-06-15,U015,Engineering,call,,78
2020-06-15,U015,Engineering,connect,,15
2020-06-15,U015,Engineering,email,,109
2020-06-15,U015,Engineering,client_meeting,,3
2020-07-15,U015,Engineering,call,,85
2020-07-15,U015,Engineering,connect,,16
2020-07-15,U015,Engineering,email,,118
2020-07-15,U015,Engineering,client_meeting,,3
2020-08-15,U015,Engineering,call,,52
2020-08-15,U015,Engineering,connect,,11
2020-08-15,U015,Engineering,email,,72
2020-08-15,U015,Engineering,client_meeting,,1
2020-09-15,U015,Engineering,call,,116
2020-09-15,U015,Engineering,connect,,27
2020-09-15,U015,Engineering,email,,162
2020-09-15,U015,Engineering,client_meeting,,5
2020-10-15,U015,Engineering,call,,158
2020-10-15,U015,Engineering,connect,,32
2020-10-15,U015,Engineering,email,,221
2020-10-15,U015,Engineering,client_meeting,,5
2020-11-15,U015,Engineering,call,,128
2020-11-15,U015,Engineering,connect,,35
2020-11-15,U015,Engineering,email,,179
2020-11-15,U015,Engineering,client_meeting,,6
2020-12-15,U015,Engineering,call,,36
2020-12-15,U015,Engineering,connect,,6
2020-12-15,U015,Engineering,email,,50
2020-01-15,U016,IT & Data,call,,24
2020-01-15,U016,IT & Data,connect,,4
2020-01-15,U016,IT & Data,email,,33
2020-02-15,U016,IT & Data,call,,28
2020-02-15,U016,IT & Data,connect,,5
2020-02-15,U016,IT & Data,email,,39
2020-03-15,U016,IT & Data,call,,28
2020-03-15,U016,IT & Data,connect,,5
2020-03-15,U016,IT & Data,email,,39
2020-03-15,U016,IT & Data,client_meeting,,1
2020-04-15,U016,IT & Data,call,,24
2020-04-15,U016,IT & Data,connect,,5
2020-04-15,U016,IT & Data,email,,33
2020-05-15,U016,IT & Data,call,,11
2020-05-15,U016,IT & Data,connect,,3
2020-05-15,U016,IT & Data,email,,15
2020-06-15,U016,IT & Data,call,,21
2020-06-15,U016,IT & Data,connect,,5
2020-06-15,U016,IT & Data,email,,29
2020-06-15,U016,IT & Data,client_meeting,,1
2020-07-15,U016,IT & Data,call,,25
2020-07-15,U016,IT & Data,connect,,7
2020-07-15,U016,IT & Data,email,,35
2020-07-15,U016,IT & Data,client_meeting,,1
2020-08-15,U016,IT & Data,call,,8
2020-08-15,U016,IT & Data,connect,,2
2020-08-15,U016,IT & Data,email,,11
2020-09-15,U016,IT & Data,call,,28
2020-09-15,U016,IT & Data,connect,,8
2020-09-15,U016,IT & Data,email,,39
2020-09-15,U016,IT & Data,client_meeting,,1
2020-10-15,U016,IT & Data,call,,28
2020-10-15,U016,IT & Data,connect,,8
2020-10-15,U016,IT & Data,email,,39
2020-10-15,U016,IT & Data,client_meeting,,1
2020-11-15,U016,IT & Data,call,,31
2020-11-15,U016,IT & Data,connect,,9
2020-11-15,U016,IT & Data,email,,43
2020-11-15,U016,IT & Data,client_meeting,,1
2020-12-15,U016,IT & Data,call,,17
2020-12-15,U016,IT & Data,connect,,3
2020-12-15,U016,IT & Data,email,,23
2020-01-15,U017,Public Sector,call,,74
2020-01-15,U017,Public Sector,connect,,14
2020-01-15,U017,Public Sector,email,,103
2020-01-15,U017,Public Sector,client_meeting,,2
2020-02-15,U017,Public Sector,call,,91
2020-02-15,U017,Public Sector,connect,,19
2020-02-15,U017,Public Sector,email,,127
2020-02-15,U017,Public Sector,client_meeting,,3
2020-03-15,U017,Public Sector,call,,78
2020-03-15,U017,Public Sector,connect,,21
2020-03-15,U017,Public Sector,email,,109
2020-03-15,U017,Public Sector,client_meeting,,3
2020-04-15,U017,Public Sector,call,,101
2020-04-15,U017,Public Sector,connect,,29
2020-04-15,U017,Public Sector,email,,141
2020-04-15,U017,Public Sector,client_meeting,,6
2020-05-15,U017,Public Sector,call,,104
2020-05-15,U017,Public Sector,connect,,29
2020-05-15,U017,Public Sector,email,,145
2020-05-15,U017,Public Sector,client_meeting,,6
2020-06-15,U017,Public Sector,call,,99
2020-06-15,U017,Public Sector,connect,,19
2020-06-15,U017,Public Sector,email,,138
2020-06-15,U017,Public Sector,client_meeting,,3
2020-07-15,U017,Public Sector,call,,129
2020-07-15,U017,Public Sector,connect,,27
2020-07-15,U017,Public Sector,email,,180
2020-07-15,U017,Public Sector,client_meeting,,4
2020-08-15,U017,Public Sector,call,,24
2020-08-15,U017,Public Sector,connect,,5
2020-08-15,U017,Public Sector,email,,33
2020-08-15,U017,Public Sector,client_meeting,,1
2020-09-15,U017,Public Sector,call,,113
2020-09-15,U017,Public Sector,connect,,32
2020-09-15,U017,Public Sector,email,,158
2020-09-15,U017,Public Sector,client_meeting,,4
2020-10-15,U017,Public Sector,call,,73
2020-10-15,U017,Public Sector,connect,,22
2020-10-15,U017,Public Sector,email,,102
2020-10-15,U017,Public Sector,client_meeting,,5
2020-11-15,U017,Public Sector,call,,137
2020-11-15,U017,Public Sector,connect,,40
2020-11-15,U017,Public Sector,email,,191
2020-11-15,U017,Public Sector,client_meeting,,8
2020-12-15,U017,Public Sector,call,,42
2020-12-15,U017,Public Sector,connect,,11
2020-12-15,U017,Public Sector,email,,58
2020-12-15,U017,Public Sector,client_meeting,,1
2020-11-15,U019,IT & Data,call,,4
2020-11-15,U019,IT & Data,connect,,1
2020-11-15,U019,IT & Data,email,,5
2020-12-15,U019,IT & Data,call,,3
2020-12-15,U019,IT & Data,email,,4
2020-01-15,U021,Public Sector,call,,69
2020-01-15,U021,Public Sector,connect,,19
2020-01-15,U021,Public Sector,email,,96
2020-01-15,U021,Public Sector,client_meeting,,4
2020-02-15,U021,Public Sector,call,,85
2020-02-15,U021,Public Sector,connect,,26
2020-02-15,U021,Public Sector,email,,118
2020-02-15,U021,Public Sector,client_meeting,,4
2020-03-15,U021,Public Sector,call,,142
2020-03-15,U021,Public Sector,connect,,33
2020-03-15,U021,Public Sector,email,,198
2020-03-15,U021,Public Sector,client_meeting,,4
2020-04-15,U021,Public Sector,call,,109
2020-04-15,U021,Public Sector,connect,,31
2020-04-15,U021,Public Sector,email,,152
2020-04-15,U021,Public Sector,client_meeting,,6
2020-05-15,U021,Public Sector,call,,94
2020-05-15,U021,Public Sector,connect,,20
2020-05-15,U021,Public Sector,email,,131
2020-05-15,U021,Public Sector,client_meeting,,3
2020-06-15,U021,Public Sector,call,,78
2020-06-15,U021,Public Sector,connect,,20
2020-06-15,U021,Public Sector,email,,109
2020-06-15,U021,Public Sector,client_meeting,,3
2020-07-15,U021,Public Sector,call,,91
2020-07-15,U021,Public Sector,connect,,24
2020-07-15,U021,Public Sector,email,,127
2020-07-15,U021,Public Sector,client_meeting,,5
2020-08-15,U021,Public Sector,call,,44
2020-08-15,U021,Public Sector,connect,,7
2020-08-15,U021,Public Sector,email,,61
2020-08-15,U021,Public Sector,client_meeting,,1
2020-09-15,U021,Public Sector,call,,89
2020-09-15,U021,Public Sector,connect,,24
2020-09-15,U021,Public Sector,email,,124
2020-09-15,U021,Public Sector,client_meeting,,4
2020-10-15,U021,Public Sector,call,,120
2020-10-15,U021,Public Sector,connect,,33
2020-10-15,U021,Public Sector,email,,168
2020-10-15,U021,Public Sector,client_meeting,,4
2020-11-15,U021,Public Sector,call,,111
2020-11-15,U021,Public Sector,connect,,33
2020-11-15,U021,Public Sector,email,,155
2020-11-15,U021,Public Sector,client_meeting,,5
2020-12-15,U021,Public Sector,call,,47
2020-12-15,U021,Public Sector,connect,,11
2020-12-15,U021,Public Sector,email,,65
2020-12-15,U021,Public Sector,client_meeting,,2
2021-01-15,U001,IT & Data,call,,192
2021-01-15,U001,IT & Data,connect,,57
2021-01-15,U001,IT & Data,email,,268
2021-01-15,U001,IT & Data,client_meeting,,7
2021-02-15,U001,IT & Data,call,,104
2021-02-15,U001,IT & Data,connect,,20
2021-02-15,U001,IT & Data,email,,145
2021-02-15,U001,IT & Data,client_meeting,,4
2021-03-15,U001,IT & Data,call,,167
2021-03-15,U001,IT & Data,connect,,35
2021-03-15,U001,IT & Data,email,,233
2021-03-15,U001,IT & Data,client_meeting,,4
2021-04-15,U001,IT & Data,call,,107
2021-04-15,U001,IT & Data,connect,,33
2021-04-15,U001,IT & Data,email,,149
2021-04-15,U001,IT & Data,client_meeting,,5
2021-05-15,U001,IT & Data,call,,83
2021-05-15,U001,IT & Data,connect,,25
2021-05-15,U001,IT & Data,email,,116
2021-05-15,U001,IT & Data,client_meeting,,5
2021-06-15,U001,IT & Data,call,,167
2021-06-15,U001,IT & Data,connect,,44
2021-06-15,U001,IT & Data,email,,233
2021-06-15,U001,IT & Data,client_meeting,,5
2021-07-15,U001,IT & Data,call,,196
2021-07-15,U001,IT & Data,connect,,54
2021-07-15,U001,IT & Data,email,,274
2021-07-15,U001,IT & Data,client_meeting,,7
2021-08-15,U001,IT & Data,call,,72
2021-08-15,U001,IT & Data,connect,,13
2021-08-15,U001,IT & Data,email,,100
2021-08-15,U001,IT & Data,client_meeting,,2
2021-09-15,U001,IT & Data,call,,141
2021-09-15,U001,IT & Data,connect,,40
2021-09-15,U001,IT & Data,email,,197
2021-09-15,U001,IT & Data,client_meeting,,8
2021-10-15,U001,IT & Data,call,,156
2021-10-15,U001,IT & Data,connect,,31
2021-10-15,U001,IT & Data,email,,218
2021-10-15,U001,IT & Data,client_meeting,,5
2021-11-15,U001,IT & Data,call,,153
2021-11-15,U001,IT & Data,connect,,32
2021-11-15,U001,IT & Data,email,,214
2021-11-15,U001,IT & Data,client_meeting,,6
2021-12-15,U001,IT & Data,call,,101
2021-12-15,U001,IT & Data,connect,,22
2021-12-15,U001,IT & Data,email,,141
2021-12-15,U001,IT & Data,client_meeting,,4
2021-01-15,U003,IT & Data,call,,192
2021-01-15,U003,IT & Data,connect,,57
2021-01-15,U003,IT & Data,email,,268
2021-01-15,U003,IT & Data,client_meeting,,12
2021-02-15,U003,IT & Data,call,,121
2021-02-15,U003,IT & Data,connect,,32
2021-02-15,U003,IT & Data,email,,169
2021-02-15,U003,IT & Data,client_meeting,,5
2021-03-15,U003,IT & Data,call,,176
2021-03-15,U003,IT & Data,connect,,51
2021-03-15,U003,IT & Data,email,,246
2021-03-15,U003,IT & Data,client_meeting,,10
2021-01-15,U004,IT & Data,call,,131
2021-01-15,U004,IT & Data,connect,,36
2021-01-15,U004,IT & Data,email,,183
2021-01-15,U004,IT & Data,client_meeting,,4
2021-02-15,U004,IT & Data,call,,131
2021-02-15,U004,IT & Data,connect,,29
2021-02-15,U004,IT & Data,email,,183
2021-02-15,U004,IT & Data,client_meeting,,4
2021-03-15,U004,IT & Data,call,,139
2021-03-15,U004,IT & Data,connect,,41
2021-03-15,U004,IT & Data,email,,194
2021-03-15,U004,IT & Data,client_meeting,,6
2021-04-15,U004,IT & Data,call,,149
2021-04-15,U004,IT & Data,connect,,38
2021-04-15,U004,IT & Data,email,,208
2021-04-15,U004,IT & Data,client_meeting,,9
2021-05-15,U004,IT & Data,call,,142
2021-05-15,U004,IT & Data,connect,,28
2021-05-15,U004,IT & Data,email,,198
2021-05-15,U004,IT & Data,client_meeting,,6
2021-06-15,U004,IT & Data,call,,88
2021-06-15,U004,IT & Data,connect,,23
2021-06-15,U004,IT & Data,email,,123
2021-06-15,U004,IT & Data,client_meeting,,4
2021-07-15,U004,IT & Data,call,,114
2021-07-15,U004,IT & Data,connect,,28
2021-07-15,U004,IT & Data,email,,159
2021-07-15,U004,IT & Data,client_meeting,,5
2021-08-15,U004,IT & Data,call,,48
2021-08-15,U004,IT & Data,connect,,13
2021-08-15,U004,IT & Data,email,,67
2021-08-15,U004,IT & Data,client_meeting,,2
2021-09-15,U004,IT & Data,call,,166
2021-09-15,U004,IT & Data,connect,,49
2021-09-15,U004,IT & Data,email,,232
2021-09-15,U004,IT & Data,client_meeting,,10
2021-10-15,U004,IT & Data,call,,183
2021-10-15,U004,IT & Data,connect,,50
2021-10-15,U004,IT & Data,email,,256
2021-10-15,U004,IT & Data,client_meeting,,6
2021-11-15,U004,IT & Data,call,,122
2021-11-15,U004,IT & Data,connect,,36
2021-11-15,U004,IT & Data,email,,170
2021-11-15,U004,IT & Data,client_meeting,,8
2021-12-15,U004,IT & Data,call,,120
2021-12-15,U004,IT & Data,connect,,24
2021-12-15,U004,IT & Data,email,,168
2021-12-15,U004,IT & Data,client_meeting,,5
2021-01-15,U007,Engineering,call,,138
2021-01-15,U007,Engineering,connect,,39
2021-01-15,U007,Engineering,email,,193
2021-01-15,U007,Engineering,client_meeting,,8
2021-02-15,U007,Engineering,call,,155
2021-02-15,U007,Engineering,connect,,28
2021-02-15,U007,Engineering,email,,217
2021-02-15,U007,Engineering,client_meeting,,6
2021-03-15,U007,Engineering,call,,122
2021-03-15,U007,Engineering,connect,,30
2021-03-15,U007,Engineering,email,,170
2021-03-15,U007,Engineering,client_meeting,,5
2021-04-15,U007,Engineering,call,,196
2021-04-15,U007,Engineering,connect,,49
2021-04-15,U007,Engineering,email,,274
2021-04-15,U007,Engineering,client_meeting,,6
2021-05-15,U007,Engineering,call,,136
2021-05-15,U007,Engineering,connect,,39
2021-05-15,U007,Engineering,email,,190
2021-05-15,U007,Engineering,client_meeting,,6
2021-06-15,U007,Engineering,call,,182
2021-06-15,U007,Engineering,connect,,34
2021-06-15,U007,Engineering,email,,254
2021-06-15,U007,Engineering,client_meeting,,4
2021-07-15,U007,Engineering,call,,109
2021-07-15,U007,Engineering,connect,,19
2021-07-15,U007,Engineering,email,,152
2021-07-15,U007,Engineering,client_meeting,,4
2021-08-15,U007,Engineering,call,,57
2021-08-15,U007,Engineering,connect,,13
2021-08-15,U007,Engineering,email,,79
2021-08-15,U007,Engineering,client_meeting,,2
2021-09-15,U007,Engineering,call,,156
2021-09-15,U007,Engineering,connect,,39
2021-09-15,U007,Engineering,email,,218
2021-09-15,U007,Engineering,client_meeting,,4
2021-10-15,U007,Engineering,call,,160
2021-10-15,U007,Engineering,connect,,30
2021-10-15,U007,Engineering,email,,224
2021-10-15,U007,Engineering,client_meeting,,5
2021-11-15,U007,Engineering,call,,124
2021-11-15,U007,Engineering,connect,,29
2021-11-15,U007,Engineering,email,,173
2021-11-15,U007,Engineering,client_meeting,,6
2021-12-15,U007,Engineering,call,,117
2021-12-15,U007,Engineering,connect,,22
2021-12-15,U007,Engineering,email,,163
2021-12-15,U007,Engineering,client_meeting,,3
2021-01-15,U008,Engineering,call,,103
2021-01-15,U008,Engineering,connect,,20
2021-01-15,U008,Engineering,email,,144
2021-01-15,U008,Engineering,client_meeting,,4
2021-02-15,U008,Engineering,call,,76
2021-02-15,U008,Engineering,connect,,19
2021-02-15,U008,Engineering,email,,106
2021-02-15,U008,Engineering,client_meeting,,4
2021-03-15,U008,Engineering,call,,52
2021-03-15,U008,Engineering,connect,,12
2021-03-15,U008,Engineering,email,,72
2021-03-15,U008,Engineering,client_meeting,,1
2021-04-15,U008,Engineering,call,,84
2021-04-15,U008,Engineering,connect,,25
2021-04-15,U008,Engineering,email,,117
2021-04-15,U008,Engineering,client_meeting,,4
2021-05-15,U008,Engineering,call,,96
2021-05-15,U008,Engineering,connect,,21
2021-05-15,U008,Engineering,email,,134
2021-05-15,U008,Engineering,client_meeting,,5
2021-06-15,U008,Engineering,call,,96
2021-06-15,U008,Engineering,connect,,19
2021-06-15,U008,Engineering,email,,134
2021-06-15,U008,Engineering,client_meeting,,2
2021-07-15,U008,Engineering,call,,82
2021-07-15,U008,Engineering,connect,,24
2021-07-15,U008,Engineering,email,,114
2021-07-15,U008,Engineering,client_meeting,,4
2021-08-15,U008,Engineering,call,,46
2021-08-15,U008,Engineering,connect,,11
2021-08-15,U008,Engineering,email,,64
2021-08-15,U008,Engineering,client_meeting,,2
2021-09-15,U008,Engineering,call,,87
2021-09-15,U008,Engineering,connect,,17
2021-09-15,U008,Engineering,email,,121
2021-09-15,U008,Engineering,client_meeting,,3
2021-10-15,U008,Engineering,call,,126
2021-10-15,U008,Engineering,connect,,26
2021-10-15,U008,Engineering,email,,176
2021-10-15,U008,Engineering,client_meeting,,3
2021-11-15,U008,Engineering,call,,66
2021-11-15,U008,Engineering,connect,,15
2021-11-15,U008,Engineering,email,,92
2021-11-15,U008,Engineering,client_meeting,,2
2021-12-15,U008,Engineering,call,,54
2021-12-15,U008,Engineering,connect,,11
2021-12-15,U008,Engineering,email,,75
2021-12-15,U008,Engineering,client_meeting,,1
2021-01-15,U010,Life Sciences,call,,38
2021-01-15,U010,Life Sciences,connect,,8
2021-01-15,U010,Life Sciences,email,,53
2021-01-15,U010,Life Sciences,client_meeting,,2
2021-02-15,U010,Life Sciences,call,,29
2021-02-15,U010,Life Sciences,connect,,7
2021-02-15,U010,Life Sciences,email,,40
2021-03-15,U010,Life Sciences,call,,42
2021-03-15,U010,Life Sciences,connect,,12
2021-03-15,U010,Life Sciences,email,,58
2021-03-15,U010,Life Sciences,client_meeting,,2
2021-04-15,U010,Life Sciences,call,,42
2021-04-15,U010,Life Sciences,connect,,8
2021-04-15,U010,Life Sciences,email,,58
2021-04-15,U010,Life Sciences,client_meeting,,2
2021-05-15,U010,Life Sciences,call,,30
2021-05-15,U010,Life Sciences,connect,,8
2021-05-15,U010,Life Sciences,email,,42
2021-05-15,U010,Life Sciences,client_meeting,,1
2021-06-15,U010,Life Sciences,call,,32
2021-06-15,U010,Life Sciences,connect,,7
2021-06-15,U010,Life Sciences,email,,44
2021-06-15,U010,Life Sciences,client_meeting,,1
2021-07-15,U010,Life Sciences,call,,44
2021-07-15,U010,Life Sciences,connect,,9
2021-07-15,U010,Life Sciences,email,,61
2021-07-15,U010,Life Sciences,client_meeting,,1
2021-08-15,U010,Life Sciences,call,,5
2021-08-15,U010,Life Sciences,connect,,1
2021-08-15,U010,Life Sciences,email,,7
2021-09-15,U010,Life Sciences,call,,36
2021-09-15,U010,Life Sciences,connect,,9
2021-09-15,U010,Life Sciences,email,,50
2021-09-15,U010,Life Sciences,client_meeting,,1
2021-10-15,U010,Life Sciences,call,,28
2021-10-15,U010,Life Sciences,connect,,6
2021-10-15,U010,Life Sciences,email,,39
2021-11-15,U010,Life Sciences,call,,34
2021-11-15,U010,Life Sciences,connect,,7
2021-11-15,U010,Life Sciences,email,,47
2021-11-15,U010,Life Sciences,client_meeting,,1
2021-12-15,U010,Life Sciences,call,,18
2021-12-15,U010,Life Sciences,connect,,4
2021-12-15,U010,Life Sciences,email,,25
2021-01-15,U014,IT & Data,call,,156
2021-01-15,U014,IT & Data,connect,,48
2021-01-15,U014,IT & Data,email,,218
2021-01-15,U014,IT & Data,client_meeting,,6
2021-02-15,U014,IT & Data,call,,105
2021-02-15,U014,IT & Data,connect,,19
2021-02-15,U014,IT & Data,email,,147
2021-02-15,U014,IT & Data,client_meeting,,4
2021-03-15,U014,IT & Data,call,,189
2021-03-15,U014,IT & Data,connect,,51
2021-03-15,U014,IT & Data,email,,264
2021-03-15,U014,IT & Data,client_meeting,,12
2021-04-15,U014,IT & Data,call,,182
2021-04-15,U014,IT & Data,connect,,47
2021-04-15,U014,IT & Data,email,,254
2021-04-15,U014,IT & Data,client_meeting,,8
2021-05-15,U014,IT & Data,call,,237
2021-05-15,U014,IT & Data,connect,,62
2021-05-15,U014,IT & Data,email,,331
2021-05-15,U014,IT & Data,client_meeting,,10
2021-06-15,U014,IT & Data,call,,177
2021-06-15,U014,IT & Data,connect,,55
2021-06-15,U014,IT & Data,email,,247
2021-06-15,U014,IT & Data,client_meeting,,8
2021-07-15,U014,IT & Data,call,,131
2021-07-15,U014,IT & Data,connect,,38
2021-07-15,U014,IT & Data,email,,183
2021-07-15,U014,IT & Data,client_meeting,,8
2021-08-15,U014,IT & Data,call,,40
2021-08-15,U014,IT & Data,connect,,7
2021-08-15,U014,IT & Data,email,,56
2021-08-15,U014,IT & Data,client_meeting,,1
2021-09-15,U014,IT & Data,call,,130
2021-09-15,U014,IT & Data,connect,,33
2021-09-15,U014,IT & Data,email,,182
2021-09-15,U014,IT & Data,client_meeting,,4
2021-10-15,U014,IT & Data,call,,88
2021-10-15,U014,IT & Data,connect,,16
2021-10-15,U014,IT & Data,email,,123
2021-10-15,U014,IT & Data,client_meeting,,4
2021-11-15,U014,IT & Data,call,,186
2021-11-15,U014,IT & Data,connect,,39
2021-11-15,U014,IT & Data,email,,260
2021-11-15,U014,IT & Data,client_meeting,,7
2021-12-15,U014,IT & Data,call,,112
2021-12-15,U014,IT & Data,connect,,20
2021-12-15,U014,IT & Data,email,,156
2021-12-15,U014,IT & Data,client_meeting,,3
2021-01-15,U015,Engineering,call,,112
2021-01-15,U015,Engineering,connect,,27
2021-01-15,U015,Engineering,email,,156
2021-01-15,U015,Engineering,client_meeting,,6
2021-02-15,U015,Engineering,call,,144
2021-02-15,U015,Engineering,connect,,27
2021-02-15,U015,Engineering,email,,201
2021-02-15,U015,Engineering,client_meeting,,5
2021-03-15,U015,Engineering,call,,142
2021-03-15,U015,Engineering,connect,,29
2021-03-15,U015,Engineering,email,,198
2021-03-15,U015,Engineering,client_meeting,,7
2021-04-15,U015,Engineering,call,,97
2021-04-15,U015,Engineering,connect,,23
2021-04-15,U015,Engineering,email,,135
2021-04-15,U015,Engineering,client_meeting,,4
2021-05-15,U015,Engineering,call,,219
2021-05-15,U015,Engineering,connect,,47
2021-05-15,U015,Engineering,email,,306
2021-05-15,U015,Engineering,client_meeting,,5
2021-06-15,U015,Engineering,call,,118
2021-06-15,U015,Engineering,connect,,37
2021-06-15,U015,Engineering,email,,165
2021-06-15,U015,Engineering,client_meeting,,7
2021-07-15,U015,Engineering,call,,134
2021-07-15,U015,Engineering,connect,,24
2021-07-15,U015,Engineering,email,,187
2021-07-15,U015,Engineering,client_meeting,,5
2021-08-15,U015,Engineering,call,,66
2021-08-15,U015,Engineering,connect,,15
2021-08-15,U015,Engineering,email,,92
2021-08-15,U015,Engineering,client_meeting,,3
2021-09-15,U015,Engineering,call,,163
2021-09-15,U015,Engineering,connect,,30
2021-09-15,U015,Engineering,email,,228
2021-09-15,U015,Engineering,client_meeting,,6
2021-10-15,U015,Engineering,call,,123
2021-10-15,U015,Engineering,connect,,31
2021-10-15,U015,Engineering,email,,172
2021-10-15,U015,Engineering,client_meeting,,6
2021-11-15,U015,Engineering,call,,209
