job_id,client_id,consultant_id,market,date_opened,date_closed,exclusive,seniority,placement_type
J00437,C043,U003,IT & Data,2021-10-11,,true,junior,perm
J00438,C040,U003,IT & Data,2021-10-13,,false,junior,perm
J00439,C049,U003,IT & Data,2021-05-26,,false,junior,perm
J00440,C058,U003,IT & Data,2021-10-11,,false,mid,perm
J00441,C045,U003,IT & Data,2021-04-08,,false,senior,perm
J00442,C032,U003,IT & Data,2021-03-15,,true,senior,perm
J00443,C055,U003,IT & Data,2021-09-06,,false,senior,perm
J00444,C065,U003,IT & Data,2021-08-30,,false,senior,contract
J00445,C038,U003,IT & Data,2021-06-16,,false,mid,perm
J00446,C005,U004,IT & Data,2021-01-25,,true,mid,perm
J00447,C008,U004,IT & Data,2021-04-13,,false,mid,perm
J00448,C001,U004,IT & Data,2021-11-16,,true,junior,perm
J00449,C038,U004,IT & Data,2021-06-21,,false,mid,perm
J00450,C032,U004,IT & Data,2021-12-24,,false,senior,perm
J00451,C040,U004,IT & Data,2021-09-24,,false,mid,perm
J00452,C065,U004,IT & Data,2021-11-15,,false,mid,perm
J00453,C052,U004,IT & Data,2021-05-11,,false,mid,contract
J00454,C065,U004,IT & Data,2021-09-09,,false,mid,perm
J00455,C040,U004,IT & Data,2021-02-26,,false,mid,perm
J00456,C008,U004,IT & Data,2021-04-19,,false,lead,perm
J00457,C037,U004,IT & Data,2021-01-27,,false,mid,perm
J00458,C043,U004,IT & Data,2021-01-25,,false,junior,perm
J00459,C065,U004,IT & Data,2021-07-20,,false,senior,perm
J00460,C038,U004,IT & Data,2021-01-18,,false,senior,perm
J00461,C065,U004,IT & Data,2021-02-08,,false,mid,perm
J00462,C006,U004,IT & Data,2021-07-20,,true,mid,perm
J00463,C006,U004,IT & Data,2021-07-05,,true,mid,perm
J00464,C049,U004,IT & Data,2021-11-12,,false,senior,perm
J00465,C038,U004,IT & Data,2021-02-19,,false,junior,perm
J00466,C049,U004,IT & Data,2021-05-07,,true,junior,perm
J00467,C054,U004,IT & Data,2021-11-15,,false,senior,perm
J00468,C043,U004,IT & Data,2021-12-20,,false,junior,perm
J00469,C028,U004,IT & Data,2021-02-15,,false,mid,perm
J00470,C002,U007,Engineering,2021-10-11,,false,junior,perm
J00471,C061,U007,Engineering,2021-01-20,,false,mid,perm
J00472,C061,U007,Engineering,2021-12-02,,false,senior,perm
J00473,C009,U007,Engineering,2021-10-11,,false,senior,contract
J00474,C002,U007,Engineering,2021-07-02,,false,senior,perm
J00475,C026,U007,Engineering,2021-01-11,,true,lead,contract
J00476,C023,U007,Engineering,2021-11-22,,true,mid,contract
J00477,C016,U007,Engineering,2021-10-22,,false,mid,contract
J00478,C019,U007,Engineering,2021-01-05,,false,mid,perm
J00479,C002,U007,Engineering,2021-10-11,,false,senior,perm
J00480,C009,U007,Engineering,2021-04-06,,false,junior,contract
J00481,C046,U007,Engineering,2021-09-06,,true,mid,perm
J00482,C016,U007,Engineering,2021-05-03,,true,mid,perm
J00483,C046,U007,Engineering,2021-08-25,,true,mid,perm
J00484,C067,U007,Engineering,2021-01-18,,false,mid,contract
J00485,C068,U007,Engineering,2021-03-12,,false,junior,perm
J00486,C060,U007,Engineering,2021-03-03,,false,senior,perm
J00487,C023,U007,Engineering,2021-02-11,,false,mid,contract
J00488,C014,U007,Engineering,2021-05-10,,true,junior,perm
J00489,C046,U007,Engineering,2021-02-22,,true,senior,perm
J00490,C014,U007,Engineering,2021-11-08,,false,senior,contract
J00491,C019,U007,Engineering,2021-04-20,,false,junior,perm
J00492,C046,U007,Engineering,2021-03-15,,false,mid,perm
J00493,C063,U007,Engineering,2021-01-06,,false,senior,contract
J00494,C019,U007,Engineering,2021-01-04,,false,mid,perm
J00495,C009,U007,Engineering,2021-01-22,,false,senior,contract
J00496,C014,U007,Engineering,2021-03-03,,false,senior,contract
J00497,C060,U008,Engineering,2021-10-18,,false,junior,contract
J00498,C023,U008,Engineering,2021-04-15,,true,mid,contract
J00499,C063,U008,Engineering,2021-09-01,,true,mid,contract
J00500,C009,U008,Engineering,2021-08-13,,false,junior,perm
J00501,C061,U008,Engineering,2021-01-15,,false,mid,perm
J00502,C068,U008,Engineering,2021-12-22,,false,mid,contract
J00503,C063,U008,Engineering,2021-11-22,,false,senior,perm
J00504,C046,U008,Engineering,2021-02-19,,true,mid,perm
J00505,C060,U008,Engineering,2021-05-14,,false,mid,perm
J00506,C023,U008,Engineering,2021-03-02,,false,lead,perm
J00507,C026,U008,Engineering,2021-04-09,,false,senior,perm
J00508,C019,U008,Engineering,2021-09-13,,true,junior,perm
J00509,C002,U008,Engineering,2021-02-22,,false,senior,perm
J00510,C061,U008,Engineering,2021-06-08,,false,senior,perm
J00511,C057,U010,Life Sciences,2021-12-01,,false,junior,contract
J00512,C039,U010,Life Sciences,2021-03-09,,false,lead,perm
J00513,C064,U010,Life Sciences,2021-02-22,,false,mid,contract
J00514,C011,U010,Life Sciences,2021-03-02,,false,senior,perm
J00515,C053,U010,Life Sciences,2021-06-07,,false,junior,perm
J00516,C070,U010,Life Sciences,2021-01-04,,true,junior,perm
J00517,C011,U010,Life Sciences,2021-09-15,,false,senior,perm
J00518,C011,U010,Life Sciences,2021-12-20,,false,mid,perm
J00519,C034,U010,Life Sciences,2021-10-21,,false,senior,perm
J00520,C070,U010,Life Sciences,2021-06-21,,true,mid,perm
J00521,C070,U010,Life Sciences,2021-07-19,,false,senior,perm
J00522,C029,U010,Life Sciences,2021-09-14,,false,mid,contract
J00523,C039,U010,Life Sciences,2021-01-27,,true,junior,perm
J00524,C039,U010,Life Sciences,2021-01-21,,false,senior,perm
J00525,C053,U010,Life Sciences,2021-03-16,,false,mid,perm
J00526,C011,U010,Life Sciences,2021-03-12,,true,junior,perm
J00527,C064,U010,Life Sciences,2021-05-06,,false,mid,perm
J00528,C044,U010,Life Sciences,2021-12-22,,false,senior,contract
J00529,C070,U010,Life Sciences,2021-01-18,,true,junior,perm
J00530,C021,U010,Life Sciences,2021-01-12,,true,mid,contract
J00531,C070,U010,Life Sciences,2021-10-06,,false,senior,perm
J00532,C053,U010,Life Sciences,2021-06-21,,true,mid,contract
J00533,C021,U010,Life Sciences,2021-04-06,,false,senior,perm
J00534,C070,U010,Life Sciences,2021-10-13,,false,mid,perm
J00535,C048,U010,Life Sciences,2021-03-02,,false,mid,perm
J00536,C053,U010,Life Sciences,2021-10-12,,false,senior,perm
J00537,C039,U010,Life Sciences,2021-09-17,,false,junior,perm
J00538,C012,U010,Life Sciences,2021-10-05,,true,mid,perm
J00539,C006,U014,IT & Data,2021-10-08,,false,senior,perm
J00540,C065,U014,IT & Data,2021-10-13,,false,mid,perm
J00541,C055,U014,IT & Data,2021-11-09,,false,junior,contract
J00542,C040,U014,IT & Data,2021-10-06,,false,junior,perm
J00543,C038,U014,IT & Data,2021-09-20,,false,junior,perm
J00544,C001,U014,IT & Data,2021-10-07,,false,mid,perm
J00545,C058,U014,IT & Data,2021-01-04,,false,mid,perm
J00546,C049,U014,IT & Data,2021-05-17,,true,mid,perm
J00547,C038,U014,IT & Data,2021-01-18,,false,mid,perm
J00548,C005,U014,IT & Data,2021-06-07,,true,senior,contract
J00549,C054,U014,IT & Data,2021-03-01,,false,mid,perm
J00550,C052,U014,IT & Data,2021-06-07,,false,senior,perm
J00551,C028,U014,IT & Data,2021-02-02,,false,junior,perm
J00552,C005,U014,IT & Data,2021-03-01,,true,mid,perm
J00553,C001,U014,IT & Data,2021-07-08,,false,mid,perm
J00554,C032,U014,IT & Data,2021-01-12,,false,senior,perm
J00555,C055,U014,IT & Data,2021-05-24,,false,mid,perm
J00556,C032,U014,IT & Data,2021-11-05,,false,mid,perm
J00557,C049,U014,IT & Data,2021-02-18,,true,lead,perm
J00558,C059,U014,IT & Data,2021-01-18,,false,senior,perm
J00559,C054,U014,IT & Data,2021-11-05,,false,junior,contract
J00560,C005,U014,IT & Data,2021-02-08,,false,lead,contract
J00561,C006,U014,IT & Data,2021-02-08,,false,senior,contract
J00562,C001,U014,IT & Data,2021-06-16,,false,mid,perm
J00563,C040,U014,IT & Data,2021-10-08,,false,mid,contract
J00564,C040,U014,IT & Data,2021-07-14,,false,senior,contract
J00565,C065,U014,IT & Data,2021-11-09,,true,mid,perm
J00566,C059,U014,IT & Data,2021-09-03,,false,junior,perm
J00567,C001,U014,IT & Data,2021-09-21,,false,senior,perm
J00568,C023,U015,Engineering,2021-05-12,,true,mid,perm
J00569,C046,U015,Engineering,2021-10-11,,true,senior,contract
J00570,C046,U015,Engineering,2021-07-12,,false,senior,perm
J00571,C016,U015,Engineering,2021-05-21,,true,mid,perm
J00572,C068,U015,Engineering,2021-10-27,,false,mid,perm
J00573,C068,U015,Engineering,2021-09-08,,false,mid,perm
J00574,C002,U015,Engineering,2021-08-18,,false,mid,contract
J00575,C067,U015,Engineering,2021-05-03,,false,lead,perm
J00576,C016,U015,Engineering,2021-10-11,,false,junior,perm
J00577,C002,U015,Engineering,2021-09-28,,false,mid,perm
J00578,C046,U015,Engineering,2021-12-13,,false,mid,contract
J00579,C060,U015,Engineering,2021-06-10,,false,senior,perm
J00580,C016,U015,Engineering,2021-09-08,,true,junior,contract
J00581,C016,U015,Engineering,2021-02-19,,false,mid,contract
J00582,C060,U015,Engineering,2021-03-11,,false,mid,perm
J00583,C068,U015,Engineering,2021-01-14,,false,senior,perm
J00584,C019,U015,Engineering,2021-10-26,,false,senior,contract
J00585,C014,U015,Engineering,2021-05-27,,false,mid,perm
J00586,C026,U015,Engineering,2021-12-28,,false,mid,perm
J00587,C002,U015,Engineering,2021-11-03,,false,mid,perm
J00588,C009,U015,Engineering,2021-09-20,,false,senior,perm
J00589,C022,U015,Engineering,2021-09-10,,false,senior,perm
J00590,C002,U015,Engineering,2021-03-01,,false,mid,perm
J00591,C004,U015,Engineering,2021-10-18,,false,senior,contract
J00592,C014,U015,Engineering,2021-11-22,,false,mid,perm
J00593,C067,U015,Engineering,2021-04-05,,false,senior,contract
J00594,C010,U015,Engineering,2021-02-03,,false,mid,perm
J00595,C041,U015,Engineering,2021-12-13,,false,junior,perm
J00596,C060,U015,Engineering,2021-05-26,,false,junior,contract
J00597,C023,U015,Engineering,2021-05-28,,false,senior,contract
J00598,C014,U015,Engineering,2021-11-29,,false,senior,perm
J00599,C019,U015,Engineering,2021-12-28,,false,senior,perm
J00600,C002,U015,Engineering,2021-02-26,,false,junior,contract
J00601,C014,U015,Engineering,2021-04-13,,false,senior,contract
J00602,C019,U015,Engineering,2021-09-13,,true,mid,perm
J00603,C043,U016,IT & Data,2021-05-13,,false,junior,perm
J00604,C049,U016,IT & Data,2021-11-18,,false,senior,perm
J00605,C013,U016,IT & Data,2021-10-19,,false,mid,perm
J00606,C037,U016,IT & Data,2021-11-02,,false,junior,perm
J00607,C037,U016,IT & Data,2021-08-03,,false,mid,contract
J00608,C058,U016,IT & Data,2021-12-14,,true,mid,contract
J00609,C028,U016,IT & Data,2021-01-15,,true,mid,perm
J00610,C054,U016,IT & Data,2021-09-13,,false,mid,perm
J00611,C032,U016,IT & Data,2021-04-05,,true,senior,perm
J00612,C055,U016,IT & Data,2021-05-19,,false,mid,perm
J00613,C032,U016,IT & Data,2021-12-02,,false,senior,perm
J00614,C059,U016,IT & Data,2021-12-09,,true,mid,perm
J00615,C040,U016,IT & Data,2021-11-15,,false,junior,perm
J00616,C001,U016,IT & Data,2021-05-19,,true,mid,perm
J00617,C001,U016,IT & Data,2021-04-12,,false,senior,contract
J00618,C028,U016,IT & Data,2021-10-27,,false,mid,perm
J00619,C013,U016,IT & Data,2021-01-20,,false,mid,perm
J00620,C032,U016,IT & Data,2021-11-01,,true,mid,contract
J00621,C055,U016,IT & Data,2021-02-15,,false,junior,contract
J00622,C001,U016,IT & Data,2021-02-22,,true,senior,contract
J00623,C059,U016,IT & Data,2021-02-11,,false,mid,perm
J00624,C055,U016,IT & Data,2021-09-09,,true,mid,perm
J00625,C032,U016,IT & Data,2021-09-10,,false,senior,contract
J00626,C008,U016,IT & Data,2021-03-10,,true,mid,perm
J00627,C038,U016,IT & Data,2021-04-28,,true,mid,perm
J00628,C065,U016,IT & Data,2021-02-15,,false,mid,contract
J00629,C037,U016,IT & Data,2021-05-24,,false,junior,perm
J00630,C045,U016,IT & Data,2021-03-09,,true,junior,perm
J00631,C054,U016,IT & Data,2021-12-13,,false,junior,contract
J00632,C008,U016,IT & Data,2021-05-17,,true,mid,perm
J00633,C059,U016,IT & Data,2021-01-04,,true,mid,perm
J00634,C038,U016,IT & Data,2021-06-22,,false,junior,perm
J00635,C049,U016,IT & Data,2021-11-15,,false,mid,perm
J00636,C006,U016,IT & Data,2021-09-20,,false,junior,contract
J00637,C050,U017,Public Sector,2021-07-09,,false,senior,contract
J00638,C018,U017,Public Sector,2021-10-11,,false,senior,perm
J00639,C036,U017,Public Sector,2021-12-10,,false,mid,perm
J00640,C018,U017,Public Sector,2021-11-08,,true,mid,perm
J00641,C036,U017,Public Sector,2021-09-01,,false,junior,perm
J00642,C025,U017,Public Sector,2021-09-06,,false,junior,perm
J00643,C018,U017,Public Sector,2021-01-08,,false,senior,contract
J00644,C018,U017,Public Sector,2021-04-01,,false,senior,perm
J00645,C024,U017,Public Sector,2021-04-06,,false,mid,perm
J00646,C050,U017,Public Sector,2021-01-11,,false,senior,perm
J00647,C025,U017,Public Sector,2021-12-27,,true,mid,contract
J00648,C018,U017,Public Sector,2021-07-28,,false,lead,perm
J00649,C025,U017,Public Sector,2021-10-28,,false,senior,perm
J00650,C050,U017,Public Sector,2021-12-21,,false,mid,contract
J00651,C024,U017,Public Sector,2021-11-08,,false,mid,perm
J00652,C025,U017,Public Sector,2021-12-06,,false,mid,contract
J00653,C018,U017,Public Sector,2021-03-15,,true,junior,perm
J00654,C024,U017,Public Sector,2021-04-05,,false,senior,perm
J00655,C054,U018,IT & Data,2021-09-17,,false,senior,perm
J00656,C001,U018,IT & Data,2021-09-10,,false,mid,perm
J00657,C054,U018,IT & Data,2021-09-06,,false,senior,perm
J00658,C045,U018,IT & Data,2021-01-01,,true,mid,contract
J00659,C045,U018,IT & Data,2021-01-08,,false,mid,perm
J00660,C058,U018,IT & Data,2021-10-06,,true,mid,contract
J00661,C038,U018,IT & Data,2021-03-08,,false,mid,perm
J00662,C049,U018,IT & Data,2021-11-29,,false,senior,perm
J00663,C038,U018,IT & Data,2021-11-09,,true,mid,contract
J00664,C045,U018,IT & Data,2021-03-25,,false,senior,perm
J00665,C045,U018,IT & Data,2021-04-23,,false,mid,perm
J00666,C054,U018,IT & Data,2021-10-11,,false,mid,perm
J00667,C001,U018,IT & Data,2021-12-27,,false,mid,perm
J00668,C043,U018,IT & Data,2021-09-13,,true,junior,contract
J00669,C059,U019,IT & Data,2021-11-01,,false,lead,perm
J00670,C005,U019,IT & Data,2021-02-04,,true,senior,perm
J00671,C032,U019,IT & Data,2021-07-12,,false,mid,contract
J00672,C065,U019,IT & Data,2021-07-12,,false,junior,contract
J00673,C005,U019,IT & Data,2021-11-11,,false,mid,perm
J00674,C006,U019,IT & Data,2021-09-15,,false,mid,perm
J00675,C043,U019,IT & Data,2021-01-27,,true,mid,perm
J00676,C037,U019,IT & Data,2021-06-17,,false,mid,perm
J00677,C049,U019,IT & Data,2021-03-03,,false,junior,perm
J00678,C013,U019,IT & Data,2021-05-28,,false,mid,perm
J00679,C065,U019,IT & Data,2021-11-04,,false,senior,contract
J00680,C054,U019,IT & Data,2021-10-04,,true,mid,contract
J00681,C006,U019,IT & Data,2021-11-09,,false,mid,perm
J00682,C005,U019,IT & Data,2021-03-08,,false,mid,perm
J00683,C028,U019,IT & Data,2021-10-22,,true,mid,contract
J00684,C032,U019,IT & Data,2021-11-15,,true,lead,contract
J00685,C050,U021,Public Sector,2021-11-22,,false,mid,contract
J00686,C003,U021,Public Sector,2021-06-24,,false,mid,perm
J00687,C036,U021,Public Sector,2021-11-23,,false,junior,contract
J00688,C036,U021,Public Sector,2021-09-24,,false,senior,perm
J00689,C003,U021,Public Sector,2021-11-08,,false,senior,contract
J00690,C036,U021,Public Sector,2021-05-10,,false,mid,perm
J00691,C018,U021,Public Sector,2021-06-28,,false,junior,perm
J00692,C003,U021,Public Sector,2021-08-11,,false,senior,contract
J00693,C024,U021,Public Sector,2021-06-03,,false,senior,perm
J00694,C003,U021,Public Sector,2021-12-27,,false,mid,perm
J00695,C018,U021,Public Sector,2021-11-08,,false,senior,perm
J00696,C018,U021,Public Sector,2021-09-06,,false,mid,perm
J00697,C018,U021,Public Sector,2021-04-08,,false,mid,contract
J00698,C059,U001,IT & Data,2022-09-05,,false,lead,perm
J00699,C055,U001,IT & Data,2022-12-08,,false,mid,perm
J00700,C052,U001,IT & Data,2022-09-02,,false,lead,perm
J00701,C038,U001,IT & Data,2022-09-16,,false,junior,contract
J00702,C058,U001,IT & Data,2022-10-10,,false,junior,perm
J00703,C037,U001,IT & Data,2022-10-11,,false,senior,perm
J00704,C065,U001,IT & Data,2022-12-19,,true,mid,perm
J00705,C028,U001,IT & Data,2022-11-18,,false,mid,perm
J00706,C043,U001,IT & Data,2022-12-12,,true,junior,contract
J00707,C001,U001,IT & Data,2022-03-21,,false,mid,perm
J00708,C049,U001,IT & Data,2022-08-15,,false,junior,contract
J00709,C028,U001,IT & Data,2022-10-03,,false,mid,perm
J00710,C055,U001,IT & Data,2022-01-28,,false,senior,contract
J00711,C008,U001,IT & Data,2022-10-06,,false,senior,perm
J00712,C040,U001,IT & Data,2022-03-14,,false,senior,contract
J00713,C040,U001,IT & Data,2022-04-19,,true,mid,perm
J00714,C052,U001,IT & Data,2022-08-08,,false,senior,contract
J00715,C052,U001,IT & Data,2022-01-03,,false,mid,perm
J00716,C001,U001,IT & Data,2022-06-24,,false,senior,contract
J00717,C054,U001,IT & Data,2022-01-17,,false,senior,contract
J00718,C045,U001,IT & Data,2022-11-18,,false,senior,perm
J00719,C055,U001,IT & Data,2022-11-03,,false,senior,perm
J00720,C037,U001,IT & Data,2022-03-17,,false,mid,perm
J00721,C054,U001,IT & Data,2022-04-25,,true,lead,perm
J00722,C045,U001,IT & Data,2022-01-17,,false,mid,contract
J00723,C008,U001,IT & Data,2022-06-16,,false,senior,contract
J00724,C054,U001,IT & Data,2022-10-19,,false,mid,perm
J00725,C054,U001,IT & Data,2022-01-18,,false,lead,perm
J00726,C055,U001,IT & Data,2022-11-14,,false,lead,perm
J00727,C005,U001,IT & Data,2022-06-06,,false,mid,perm
J00728,C008,U001,IT & Data,2022-10-11,,true,mid,perm
J00729,C054,U001,IT & Data,2022-06-22,,true,mid,contract
J00730,C032,U004,IT & Data,2022-10-03,,false,senior,perm
J00731,C052,U004,IT & Data,2022-09-12,,true,senior,perm
J00732,C038,U004,IT & Data,2022-10-21,,false,senior,perm
J00733,C040,U004,IT & Data,2022-01-21,,false,senior,perm
J00734,C013,U004,IT & Data,2022-06-01,,false,senior,perm
J00735,C055,U004,IT & Data,2022-06-06,,false,junior,perm
J00736,C055,U004,IT & Data,2022-07-11,,false,senior,perm
J00737,C052,U004,IT & Data,2022-11-28,,false,senior,contract
J00738,C065,U004,IT & Data,2022-05-10,,true,mid,perm
J00739,C058,U004,IT & Data,2022-02-23,,true,senior,perm
J00740,C045,U004,IT & Data,2022-11-21,,false,junior,perm
J00741,C054,U004,IT & Data,2022-01-12,,false,mid,contract
J00742,C054,U004,IT & Data,2022-06-20,,false,junior,perm
J00743,C059,U004,IT & Data,2022-08-03,,false,mid,perm
J00744,C054,U004,IT & Data,2022-06-23,,false,lead,perm
J00745,C043,U004,IT & Data,2022-04-11,,false,senior,perm
J00746,C040,U004,IT & Data,2022-07-01,,false,mid,perm
J00747,C043,U004,IT & Data,2022-05-04,,false,lead,contract
J00748,C043,U004,IT & Data,2022-12-28,,false,mid,contract
J00749,C052,U004,IT & Data,2022-07-21,,false,senior,perm
J00750,C045,U004,IT & Data,2022-03-28,,false,mid,perm
J00751,C013,U004,IT & Data,2022-11-11,,false,mid,contract
J00752,C043,U004,IT & Data,2022-05-04,,true,mid,contract
J00753,C058,U004,IT & Data,2022-05-16,,true,senior,perm
J00754,C045,U004,IT & Data,2022-02-14,,true,lead,perm
J00755,C054,U004,IT & Data,2022-02-25,,false,senior,perm
J00756,C008,U004,IT & Data,2022-11-15,,true,junior,perm
J00757,C052,U004,IT & Data,2022-10-10,,true,junior,perm
J00758,C006,U004,IT & Data,2022-04-19,,false,junior,perm
J00759,C005,U004,IT & Data,2022-04-25,,false,senior,contract
J00760,C006,U004,IT & Data,2022-09-08,,true,lead,perm
J00761,C008,U004,IT & Data,2022-09-12,,false,junior,perm
J00762,C032,U004,IT & Data,2022-03-07,,false,senior,perm
J00763,C055,U004,IT & Data,2022-05-02,,false,senior,contract
J00764,C045,U004,IT & Data,2022-06-24,,false,junior,perm
J00765,C055,U004,IT & Data,2022-09-23,,false,mid,contract
J00766,C052,U004,IT & Data,2022-09-12,,false,senior,perm
J00767,C065,U004,IT & Data,2022-03-21,,false,mid,contract
J00768,C067,U005,Engineering,2022-05-16,,false,mid,perm
J00769,C026,U007,Engineering,2022-05-10,,true,senior,perm
J00770,C056,U007,Engineering,2022-03-15,,false,junior,contract
J00771,C026,U007,Engineering,2022-04-13,,true,mid,perm
J00772,C022,U007,Engineering,2022-06-24,,true,senior,perm
J00773,C010,U007,Engineering,2022-04-11,,true,mid,perm
J00774,C056,U007,Engineering,2022-10-26,,true,junior,perm
J00775,C002,U007,Engineering,2022-04-01,,false,mid,perm
J00776,C046,U007,Engineering,2022-03-10,,false,mid,perm
J00777,C019,U007,Engineering,2022-07-19,,false,mid,contract
J00778,C063,U007,Engineering,2022-07-28,,false,mid,contract
J00779,C010,U007,Engineering,2022-10-25,,true,senior,perm
J00780,C002,U007,Engineering,2022-01-17,,false,mid,perm
J00781,C004,U007,Engineering,2022-08-03,,false,mid,contract
J00782,C067,U007,Engineering,2022-09-23,,false,mid,perm
J00783,C067,U007,Engineering,2022-09-26,,false,junior,perm
J00784,C056,U007,Engineering,2022-11-28,,false,mid,perm
J00785,C002,U007,Engineering,2022-11-25,,true,mid,contract
J00786,C016,U007,Engineering,2022-05-17,,false,mid,contract
J00787,C002,U007,Engineering,2022-01-03,,false,mid,contract
J00788,C019,U007,Engineering,2022-05-19,,false,senior,perm
J00789,C026,U007,Engineering,2022-11-07,,false,junior,perm
J00790,C026,U007,Engineering,2022-05-20,,false,junior,perm
J00791,C041,U007,Engineering,2022-01-21,,false,mid,perm
J00792,C010,U007,Engineering,2022-10-10,,true,junior,contract
J00793,C023,U007,Engineering,2022-06-21,,true,senior,perm
J00794,C068,U007,Engineering,2022-03-16,,true,mid,perm
J00795,C067,U007,Engineering,2022-12-05,,false,mid,contract
J00796,C009,U007,Engineering,2022-02-04,,false,senior,contract
J00797,C026,U007,Engineering,2022-08-22,,false,senior,perm
J00798,C014,U007,Engineering,2022-05-02,,false,senior,perm
J00799,C026,U007,Engineering,2022-12-26,,true,senior,contract
J00800,C068,U007,Engineering,2022-02-17,,false,senior,perm
J00801,C067,U007,Engineering,2022-01-25,,false,mid,perm
J00802,C063,U007,Engineering,2022-10-18,,false,mid,perm
J00803,C019,U007,Engineering,2022-10-17,,false,junior,perm
J00804,C026,U007,Engineering,2022-11-03,,true,mid,perm
J00805,C046,U007,Engineering,2022-04-06,,true,mid,contract
J00806,C010,U007,Engineering,2022-12-14,,false,senior,perm
J00807,C010,U007,Engineering,2022-03-18,,false,mid,perm
J00808,C014,U007,Engineering,2022-04-07,,false,senior,perm
J00809,C060,U007,Engineering,2022-11-03,,false,senior,perm
J00810,C010,U007,Engineering,2022-10-27,,false,mid,contract
J00811,C019,U007,Engineering,2022-03-21,,false,senior,perm
J00812,C016,U007,Engineering,2022-11-25,,false,senior,perm
J00813,C060,U008,Engineering,2022-12-13,,false,senior,perm
J00814,C010,U008,Engineering,2022-02-04,,false,mid,contract
J00815,C019,U008,Engineering,2022-10-04,,false,mid,perm
J00816,C067,U008,Engineering,2022-03-28,,false,senior,perm
J00817,C014,U008,Engineering,2022-05-23,,false,junior,perm
J00818,C019,U008,Engineering,2022-09-01,,false,mid,contract
J00819,C002,U008,Engineering,2022-01-26,,false,senior,perm
J00820,C068,U008,Engineering,2022-04-07,,false,lead,perm
J00821,C016,U008,Engineering,2022-12-06,,true,senior,perm
J00822,C019,U008,Engineering,2022-05-10,,false,lead,perm
J00823,C010,U008,Engineering,2022-08-02,,false,mid,perm
J00824,C022,U008,Engineering,2022-11-07,,false,mid,contract
J00825,C046,U008,Engineering,2022-05-06,,true,senior,perm
J00826,C046,U008,Engineering,2022-01-25,,false,mid,perm
J00827,C002,U008,Engineering,2022-09-09,,false,senior,perm
J00828,C016,U008,Engineering,2022-11-28,,true,junior,perm
J00829,C026,U008,Engineering,2022-06-21,,false,mid,perm
J00830,C056,U008,Engineering,2022-09-05,,false,mid,perm
J00831,C016,U008,Engineering,2022-03-28,,true,senior,contract
J00832,C067,U008,Engineering,2022-03-04,,false,lead,perm
J00833,C026,U008,Engineering,2022-11-10,,false,junior,contract
J00834,C056,U008,Engineering,2022-09-19,,false,junior,contract
J00835,C019,U008,Engineering,2022-10-21,,false,senior,contract
J00836,C019,U008,Engineering,2022-05-09,,false,mid,perm
J00837,C016,U009,Engineering,2022-04-12,,false,mid,perm
J00838,C066,U010,Life Sciences,2022-12-19,,true,senior,perm
J00839,C012,U010,Life Sciences,2022-12-19,,false,mid,perm
J00840,C066,U010,Life Sciences,2022-06-06,,true,mid,contract
J00841,C064,U010,Life Sciences,2022-11-11,,false,mid,perm
J00842,C021,U010,Life Sciences,2022-09-26,,false,mid,perm
J00843,C039,U010,Life Sciences,2022-11-21,,true,junior,perm
J00844,C011,U010,Life Sciences,2022-09-19,,false,lead,contract
J00845,C029,U010,Life Sciences,2022-09-12,,false,senior,perm
J00846,C021,U010,Life Sciences,2022-01-04,,false,senior,perm
J00847,C048,U010,Life Sciences,2022-11-14,,true,mid,perm
J00848,C070,U010,Life Sciences,2022-09-26,,false,mid,contract
J00849,C057,U010,Life Sciences,2022-12-23,,false,senior,perm
J00850,C034,U010,Life Sciences,2022-02-07,,false,junior,perm
J00851,C021,U010,Life Sciences,2022-02-25,,false,senior,perm
J00852,C070,U010,Life Sciences,2022-07-20,,false,mid,contract
J00853,C021,U010,Life Sciences,2022-09-21,,false,junior,perm
J00854,C066,U010,Life Sciences,2022-05-09,,true,mid,perm
J00855,C053,U010,Life Sciences,2022-12-13,,false,lead,perm
J00856,C012,U010,Life Sciences,2022-04-18,,false,senior,perm
J00857,C012,U010,Life Sciences,2022-04-25,,false,mid,perm
J00858,C021,U010,Life Sciences,2022-01-19,,false,senior,perm
J00859,C021,U010,Life Sciences,2022-06-10,,false,senior,contract
J00860,C012,U010,Life Sciences,2022-04-05,,true,senior,perm
J00861,C066,U010,Life Sciences,2022-02-22,,true,mid,contract
J00862,C048,U010,Life Sciences,2022-11-03,,false,mid,perm
J00863,C048,U010,Life Sciences,2022-10-13,,false,junior,perm
J00864,C048,U010,Life Sciences,2022-10-05,,false,senior,contract
J00865,C039,U010,Life Sciences,2022-04-19,,false,mid,perm
J00866,C012,U010,Life Sciences,2022-05-09,,true,mid,perm
J00867,C070,U010,Life Sciences,2022-08-11,,false,mid,contract
J00868,C048,U010,Life Sciences,2022-12-12,,true,mid,perm
J00869,C070,U010,Life Sciences,2022-02-10,,false,senior,perm
J00870,C039,U010,Life Sciences,2022-08-11,,true,junior,perm
J00871,C029,U010,Life Sciences,2022-10-20,,true,junior,contract
J00872,C064,U010,Life Sciences,2022-02-15,,false,lead,contract
J00873,C021,U010,Life Sciences,2022-11-28,,false,mid,perm
J00874,C044,U010,Life Sciences,2022-10-24,,false,senior,contract
